GET /close.html
GET /fcgi-bin/p.fcg?g_tk=1127137387&loginUin=2483738120&hostUin=0&format=jsonp&inCharset=GB2312&outCharset=gb2312&notice=0&platform=yqq&jsonpCallback=MusicJsonCallback&needNewCode=0
GET /fcgi-bin/fcg_musiclist_getmyfav.fcg?utf8=1&uin=2483738120&g_tk=1127137387&loginUin=2483738120&hostUin=0&format=jsonp&inCharset=GB2312&outCharset=utf-8&notice=0&platform=yqq&jsonpCallback=MusicJsonCallback&needNewCode=0
GET /fcgi-bin/myfriend_follow_summary.fcg?utf8=1&uin=2483738120&p=Wed%20Dec%2018%202013%2015:03:57%20GMT+0530%20(India%20Standard%20Time)&g_tk=1127137387&loginUin=2483738120&hostUin=0&format=jsonp&inCharset=GB2312&outCharset=utf-8&notice=0&platform=yqq&jsonpCallback=MusicJsonCallback&needNewCode=0
GET /fcgi-bin/fcg_getsonglistenstatistic.fcg?utf8=1&songmidlist=003O6vfA1TSX4F
GET /code.cgi?uin=2483738120&key=domain,cgi,type,code,time,rate&r=0.6754916303392816&1_1=portalcgi.music.qq.com&1_2=/fcgi-bin/music_mini_portal/fcg_getuser_infoEx.fcg?platform=yqq&1_3=1&1_4=1&1_5=465&1_6=1&2_1=s.plcloud.music.qq.com&2_2=/fcgi-bin/fcg_getsonglistenstatistic.fcg?platform=yqq&2_3=1&2_4=1&2_5=276&2_6=1
GET /collect?pj=1990&dm=y.qq.com&url=/y/static/index.html&arg=&rdm=www.google.co.in&rurl=/url&rarg=sa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D1%26ved%3D0CCkQFjAA%26url%3Dhttp%253A%252F%252Fy.qq.com%252F%26ei%3DIWuxUuvbE4yzrgfYqIGYDA%26usg%3DAFQjCNH2ccDx4UQrxpvysEK8EOpoYFeuoA%26bvm%3Dbv.58187178%2Cd.bmk&icache=&uv=&nu=&ol=&loc=http%3A//y.qq.com/y/static/index.html&column=&subject=&nrnd=2483738120&rnd=9761
GET /pingd?dm=y.qq.com&url=/y/static/index.html&rdm=www.google.co.in&rurl=/url&rarg=sa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D1%26ved%3D0CCkQFjAA%26url%3Dhttp%253A%252F%252Fy.qq.com%252F%26ei%3DIWuxUuvbE4yzrgfYqIGYDA%26usg%3DAFQjCNH2ccDx4UQrxpvysEK8EOpoYFeuoA%26bvm%3Dbv.58187178%2Cd.bmk&pvid=5535792300&scr=1366x768&scl=24-bit&lang=en-us&java=0&pf=Win32&tz=-5.5&flash=11.9%20r900&ct=-&column=&subject=&vs=tcsso.3.1.5&ext=rf%3Dwww.google.co.in/url%3Btm%3D57&hurlcn=au%3D/&rand=81292&reserved1=-1&tt=
GET /cgi-bin/r.cgi?flag1=170&flag2=111&flag3=1&flag4=1&1=427&2=21&3=15&4=84&5=272
GET /rtv.png?plf=3
GET /pingd?dm=y.qq.com.hot&url=/&hottag=Y.PLAYALBUM.INDEX.MUSIC.PLAY1&hotx=9999&hoty=9999&rand=64491
GET /fcgi-bin/fcg_query_lyric.fcg?pcachetime=1387359251805&songmid=004bLmu63haBuf&g_tk=1127137387&loginUin=2483738120&hostUin=0&format=jsonp&inCharset=GB2312&outCharset=utf-8&notice=0&platform=yqq&jsonpCallback=MusicJsonCallback&needNewCode=0
GET /fcgi-bin/fcg_musicexpress.fcg?json=3&guid=5535792300&g_tk=1127137387&loginUin=2483738120&hostUin=0&format=jsonp&inCharset=GB2312&outCharset=GB2312&notice=0&platform=yqq&jsonpCallback=MusicJsonCallback&needNewCode=0
GET /fcgi-bin/fcg_reportlsting_web.fcg?musicid=5105538&isexit=false&g_tk=1127137387&_r=1387359252510
GET /code.cgi?uin=0&key=domain,cgi,type,code,time,rate&r=0.298683548036069&1_1=s.plcloud.music.qq.com&1_2=/fcgi-bin/fcg_musiclist_getmyfav.fcg?platform=yqq&1_3=1&1_4=1&1_5=403&1_6=1&2_1=portalcgi.music.qq.com&2_2=/fcgi-bin/music_mini_portal/fcg_getuser_infoEx.fcg?platform=yqq&2_3=1&2_4=1&2_5=336&2_6=1
GET /cgi-bin/r.cgi?flag1=170&flag2=118&flag3=4&6=100
GET /fcgi-bin/fcg_ipv6_recognise.fcg?isjson=1&g_tk=1127137387&loginUin=2483738120&hostUin=0&format=jsonp&inCharset=GB2312&outCharset=GB2312&notice=0&platform=yqq&jsonpCallback=MusicJsonCallback&needNewCode=0
GET /C200004bLmu63haBuf.m4a?vkey=38807BC4A56A46D1F1A996D1898A283575C26146EF42E127AA0EBD3577CDA14B&guid=5535792300&fromtag=0
GET /cgi-bin/r.cgi?flag1=170&flag2=118&flag3=4&1=525
GET /code.cgi?uin=0&key=domain,cgi,type,code,time,rate&r=0.8698906332846047&1_1=base.music.qq.com&1_2=/fcgi-bin/fcg_musicexpress.fcg?platform=yqq&1_3=1&1_4=1&1_5=9188&1_6=1&2_1=ipv6.base.music.qq.com&2_2=/fcgi-bin/fcg_ipv6_recognise.fcg?platform=yqq&2_3=1&2_4=1&2_5=488&2_6=1
GET /y/static/index.html
GET /fcgi-bin/p.fcg?g_tk=938407465&loginUin=0&hostUin=0&format=jsonp&inCharset=GB2312&outCharset=gb2312&notice=0&platform=yqq&jsonpCallback=MusicJsonCallback&needNewCode=0
GET /fcgi-bin/fcg_getsonglistenstatistic.fcg?utf8=1&songmidlist=003O6vfA1TSX4F
GET /code.cgi?uin=0&key=domain,cgi,type,code,time,rate&r=0.571151458200407&1_1=s.plcloud.music.qq.com&1_2=/fcgi-bin/fcg_getsonglistenstatistic.fcg?platform=yqq&1_3=1&1_4=1&1_5=283&1_6=1
GET /collect?pj=1990&dm=y.qq.com&url=/y/static/index.html&arg=&rdm=www.google.co.in&rurl=/url&rarg=sa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D1%26ved%3D0CCkQFjAA%26url%3Dhttp%253A%252F%252Fy.qq.com%252F%26ei%3DIWuxUuvbE4yzrgfYqIGYDA%26usg%3DAFQjCNH2ccDx4UQrxpvysEK8EOpoYFeuoA%26bvm%3Dbv.58187178%2Cd.bmk&icache=&uv=&nu=&ol=&loc=http%3A//y.qq.com/y/static/index.html&column=&subject=&nrnd=2483738120&rnd=52695
GET /pingd?dm=y.qq.com&url=/y/static/index.html&rdm=www.google.co.in&rurl=/url&rarg=sa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D1%26ved%3D0CCkQFjAA%26url%3Dhttp%253A%252F%252Fy.qq.com%252F%26ei%3DIWuxUuvbE4yzrgfYqIGYDA%26usg%3DAFQjCNH2ccDx4UQrxpvysEK8EOpoYFeuoA%26bvm%3Dbv.58187178%2Cd.bmk&pvid=5535792300&scr=1366x768&scl=24-bit&lang=en-us&java=0&pf=Win32&tz=-5.5&flash=11.9%20r900&ct=-&column=&subject=&vs=tcsso.3.1.5&ext=rf%3Dwww.google.co.in/url%3Btm%3D57&hurlcn=au%3D/&rand=83070&reserved1=-1&tt=
GET /cgi-bin/r.cgi?flag1=170&flag2=111&flag3=1&flag4=1&1=668&2=18&3=108&4=473&5=37
GET /rtv.png?plf=3
GET /fcgi-bin/fcg_getsonglistenstatistic.fcg?utf8=1&songmidlist=001EOqht4Gkd6P
GET /code.cgi?uin=0&key=domain,cgi,type,code,time,rate&r=0.08893150490947999&1_1=s.plcloud.music.qq.com&1_2=/fcgi-bin/fcg_getsonglistenstatistic.fcg?platform=yqq&1_3=1&1_4=1&1_5=82268&1_6=1
GET /rpt.png?plf=3&cnt=17&r0=1,422,0&r1=564,1780,0&r2=820,1599,0&r3=891,4601,0&r4=910,21429,1&r5=913,25228,1&r6=915,3756,0&r7=929,957,0&r8=951,214,0&r9=958,864,0&r10=1055,462,0&r11=1063,3869,1&r12=1064,3351,1&r13=1068,22118,1&r14=1075,351,0&r15=1152,661,0&r16=1165,1294,0
GET /mcstarter/mail.html?sid=13891644904:096617TgQxFrV8_7Pogmlle1BDMeDORg6IJERq&partnerdata=partner.anonymous
GET /ping.html?nocache=1339501526879
GET /callgate-6.56.4.0/communityservice/rest/Accounts/13891644904/Facebook/Permission/offline_access?X-UI-JSON=javascript&X-UI-RequestId=4&Authorization=QmFzaWMgIjA5NjYxN1RnUXhGclY4XzdQb2dtbGxlMUJETWVET1JnNklKRVJxfjEwOnNpZD02MjE1MDlRcVZHZkxZbVQwSGZabEhRblRzRzNIMUVjTGJrZGFObiI%3D&nocache=1339501527238
GET /images/outsource/application/mailclient/com/resource/mailclient/flash/webcam_detection/WebcamDetection-2106036816.swf
GET /admeld_sync?admeld_user_id=b96e7204-f6db-47a0-8c25-18b71ca5dedd&admeld_adprovider_id=485&admeld_call_type=redirect&admeld_callback=http://tag.admeld.com/match
GET /callgate-6.56.4.0/SuggestContactsService1/suggest/search?X-UI-JSON=javascript&X-UI-RequestId=15&Authorization=QmFzaWMgIjA5NjYxN1RnUXhGclY4XzdQb2dtbGxlMUJETWVET1JnNklKRVJxfjEwOnNpZD02MjE1MDlRcVZHZkxZbVQwSGZabEhRblRzRzNIMUVjTGJrZGFObiI%3D&nocache=1339501565642&searchString=m
GET /default.aspx?wa=wsignin1.0
GET /default.aspx?wa=wsignin1.0
GET /handlers/adpopover.mvc?admkt=en-in&ver=1
GET /mail/MergedLoginHistoryFrame.aspx?v=15.4.3096.0406&dl=dl&bicild=
GET /_D/F$Live.SiteContent.Messenger/4.2.64250/Messenger.html
GET /z0Y5z4E-Pw9vNv2ie7Ny3A/adloader.html
GET /z0Y5z4E-Pw9vNv2ie7Ny3A/adloader.html
GET /xmlProxy.htm?vn=9.090515.0&domain=live.com
GET /mail/EditMessageLight.aspx?n=1584509958
GET /z0Y5z4E-Pw9vNv2ie7Ny3A/adloader.html
GET /z0Y5z4E-Pw9vNv2ie7Ny3A/adloader.html
GET /mail/RteFrame.html?v=15.4.3096.0406&pf=pf
GET /Handlers/WebIMPop.mvc?0&biciNoLDParse=1&V=6&domain=live.com
GET /xmlProxy.htm?vn=9.090515.0&domain=live.com
GET /mail/AttachmentUploader.aspx?_ec=1
GET /poBCDexPyDQmjd2xbiJJLJiFJO1Ly4vAfrJmyOPqjOorraRVdiKV2pfgFso6k0S1/Microsoft.Live.Silverlight.HotmailUploader.xap
GET /z0Y5z4E-Pw9vNv2ie7Ny3A/adloader.html
GET /handlers/resourcespreload.mvc?bicild=&view=Hotmail.Compose
GET /mail/RteFrame.html?v=15.4.3096.0406&pf=pf
GET /mail/AttachmentUploader.aspx?_ec=1
GET /poBCDexPyDQmjd2xbiJJLJiFJO1Ly4vAfrJmyOPqjOorraRVdiKV2pfgFso6k0S1/Microsoft.Live.Silverlight.HotmailUploader.xap
GET /z0Y5z4E-Pw9vNv2ie7Ny3A/adloader.html
GET /handlers/resourcespreload.mvc?bicild=&view=Hotmail.Compose
GET /neo/launch?.rand=09ddc9ekgbbqa
GET /om/api/1.0/openmail.app.list.lang.en-IN.intl.in.app.30eb260pjiphl.ver.24.app.32d1p6tj66p1g.ver.8.app.34ohlc8s36ob5.ver.37.app.36ohk6dgmcd1n.ver.11.app.3acpp6grm8opo.ver.6.app.3ae1mc4rm4e9l.ver.14.app.3cp9lcoq32dpn.ver.77.app.3edr56pij4phm.ver.2.app.3ie33cpgj6dhi.ver.46.app.64c1n65hm8o9m.ver.13.app.68ohh6com6c1h.ver.8.app.6cdj26sq3cdb6.ver.8
GET /neo/ws/sd?/v1/user/X4UA54ZYGMR2O57QFONLPXH37M/contacts;out=name,email,nickname,yahooid,phone,otherid,guid;count=max;sort-fields=first;sort=asc?format=json&view=compact&wssid=fc.w5d7uY0Y&r=1345727930159
GET /om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/in/en-IN/controller.html/0
GET /om/api/1.0/openmail.app.invoke/3cp9lcoq32dpn/77/1.0.35/in/en-IN/messenger.html/0
GET /nq/ued/assets/flash/wsclient_5259.swf
GET /rq/darla/2-4-1/html/ext-render-secure.html
GET /om/api/1.0/openmail.app.invoke/3cp9lcoq32dpn/77/1.0.35/in/en-IN/blank.html/0
GET /neo/profile?emails=jhonnyclever518541@gmail.com&wssid=fc.w5d7uY0Y&r=1345727940910
GET /rq/darla/2-4-1/html/csc-render.html
GET /neo/darla/php/fc.php?trace=msgread_tabview&tID=1&d=0&f=978530163&l=SKY%2CREC%2CMNW&rn=1345727949075&en=utf-8&mb_s_en=utf-8&filter=no_expandable%253Bajax_cert_expandable%253Bexp_iframe_expandable%253B&ref=http%253A//in.mg61.mail.yahoo.com/neo/launch%253F.rand%253D09ddc9ekgbbqa&sa=content%253D%2522minty_tenure%253A%2520week%25201%2522%2520uccc%253D%2522gmail.com%253BInbox%2522&
GET /video/
GET /traffic/?t=js&bv=&os=&tz=&lg=&rv=&rsv=&pw=%2Fvideo%2F&cb=1808008765
GET /simple/a76cd450/
GET /playerChooser.action?key=a76cd450&ref=www.engadget.com
GET /flash/as3/simple-publisher.swf?key=a76cd450&ref=www.engadget.com
GET /flash/as3/simple-publisher.swf?key=a76cd450&ref=www.engadget.com
GET /crossdomain.xml?fd9f2a1c14aadf1069f046c167f41e2b360f1178af15bbf77dab59f1990276517c8b7b73e500f468a323a1d6b65cd0b3eab4163e36b2222eadd4650e4a982604c8f181339dd879a5f597
GET /engadget_81xe3bso8ceijovz70raj2ba3sr3j8.mp4?fd9f2a1c14aadf1069f046c167f41e2b360f1178af15bbf77dab59f199027651738b7b73e500f468571877f88c8f941fa2a0632c02fd447670b0e84320a4b5609da5defe3ccd929d92ce&ec_rate=231&ec_prebuf=10
GET /1/direct_messages.json?count=50&include_entities=true
GET /1/direct_messages/sent.json?count=50
GET /1/direct_messages.json?count=50&since_id=2845167786&include_entities=true
GET /1/direct_messages/sent.json?count=50&since_id=2845167786
GET /WebObjects/MZSearch.woa/wa/search?submit=edit&term=book
GET /b/ss/applesuperglobal/1/H.20.3/s5949693445581?AQB=1&ndh=1&t=29/3/2011%2010%3A54%3A55%205%20-330&ce=ISO-8859-1&pageName=Search-IN&g=http%3A//ax.search.itunes.apple.com/WebObjects/MZSearch.woa/wa/search%3Fsubmit%3Dedit%26term%3Dbook&ch=Media%20Search%20Pages&c2=book&v2=book&h5=appleitmsxx%2Cappleitmsin&c12=iTunes/10.2.2%20%28Windows%3B%20Microsoft%20Windows%207%20Business%20Edition%20Service%20Pack%201%20%28Build%207601%29%29%20AppleWebKit/533.21.1&v12=iTunes/10.2.2%20%28Windows%3B%20Microsoft%20Windows%207%20Business%20Edition%20Service%20Pack%201%20%28Build%207601%29%29%20AppleWebKit/533.21.1&c22=HTML&v22=HTML&s=1366x768&c=32&j=1.6&v=Y&k=Y&bw=912&bh=574&AQE=1
GET /ajax/messaging/async.php?action=composerDialog&__d=1&__a=1&__user=100001255905857
GET /attachments/messaging_upload.php?id=u753572_1
GET /x/2529708043/1970536700/true/p_100001255905857=8
GET /ajax/messaging/async.php?action=read&tid=d169122805044e1f9370ddfd4a3dd975&sk=inbox&page&query&revision=1315547377604000000&__a=1&__user=100001255905857
GET /attachments/messaging_upload.php?id=MessagingInlineComposer
